headline_id,headline_raw,headline_clean,label,domain,source
SHFN3931,Kungiyar shugabannin unguwanni ta fara shirin wayar da kai ga direbobi a Hadejia bayan taron shekara shekara domin saukaka wa al'umma,kungiyar shugabannin unguwanni ta fara shirin wayar da kai ga direbobi a hadejia bayan taron shekara shekara domin saukaka wa al umma,Real,Security,voa
SHFN3932,Majalisar gari ta fara shirin kare makarantu a Adamawa gabanin damina bayan tattaunawa da masu ruwa da tsaki,majalisar gari ta fara shirin kare makarantu a adamawa gabanin damina bayan tattaunawa da masu ruwa da tsaki,Real,Security,voa
SHFN3933,Majalisar gari ta shirya gangamin lura da unguwanni a Zamfara bayan hutun karshen shekara bayan kammala shirye shirye,majalisar gari ta shirya gangamin lura da unguwanni a zamfara bayan hutun karshen shekara bayan kammala shirye shirye,Real,Security,voa
SHFN3934,Kungiyar shugabannin unguwanni ta shirya shirin kare makarantu a Yobe a ranar Litinin domin taimaka wa jama'a,kungiyar shugabannin unguwanni ta shirya shirin kare makarantu a yobe a ranar litinin domin taimaka wa jama a,Real,Security,voa
SHFN3935,Jami'an tsaro ta shirya shirin wayar da kai ga direbobi a Kebbi a ranar Juma'a bayan zaman tuntuba,jami an tsaro ta shirya shirin wayar da kai ga direbobi a kebbi a ranar juma a bayan zaman tuntuba,Real,Security,voa
SHFN3936,Kungiyar shugabannin unguwanni ta shirya gangamin lura da unguwanni a Gombe a cikin wannan wata domin kara wayar da kai,kungiyar shugabannin unguwanni ta shirya gangamin lura da unguwanni a gombe a cikin wannan wata domin kara wayar da kai,Real,Security,voa
SHFN3937,Kungiyar shugabannin unguwanni ta shirya shirin kare makarantu a Nasarawa a ranar Juma'a bayan zaman tuntuba,kungiyar shugabannin unguwanni ta shirya shirin kare makarantu a nasarawa a ranar juma a bayan zaman tuntuba,Real,Security,voa
SHFN3938,Jami'an tsaro ta shirya horon jami'an sa kai a Sokoto a karshen mako domin inganta ayyuka,jami an tsaro ta shirya horon jami an sa kai a sokoto a karshen mako domin inganta ayyuka,Real,Security,voa
SHFN3939,Kwamitin tsaro ta fara taron fadakarwa kan tsaro a Katsina a karshen mako bayan zaman tuntuba,kwamitin tsaro ta fara taron fadakarwa kan tsaro a katsina a karshen mako bayan zaman tuntuba,Real,Security,voa
SHFN3940,Kungiyar sa kai ta sanar da taron fadakarwa kan tsaro a Sokoto a wannan kakar domin inganta ayyuka,kungiyar sa kai ta sanar da taron fadakarwa kan tsaro a sokoto a wannan kakar domin inganta ayyuka,Real,Security,voa
SHFN3941,Majalisar gari ta gudanar da horon jami'an sa kai a Bauchi nan da kwanaki kadan domin inganta ayyuka,majalisar gari ta gudanar da horon jami an sa kai a bauchi nan da kwanaki kadan domin inganta ayyuka,Real,Security,voa
SHFN3942,Majalisar gari ta fara shirin wayar da kai ga direbobi a Sokoto a wannan mako domin kara wayar da kai,majalisar gari ta fara shirin wayar da kai ga direbobi a sokoto a wannan mako domin kara wayar da kai,Real,Security,voa
SHFN3943,Kungiyar sa kai ta shirya taron hadin gwiwar al'umma a Azare a wannan mako domin inganta ayyuka,kungiyar sa kai ta shirya taron hadin gwiwar al umma a azare a wannan mako domin inganta ayyuka,Real,Security,voa
SHFN3944,Hukumar kula da al'umma ta shirya gangamin lura da unguwanni a Daura a farkon watan Janairu domin taimaka wa jama'a,hukumar kula da al umma ta shirya gangamin lura da unguwanni a daura a farkon watan janairu domin taimaka wa jama a,Real,Security,voa
SHFN3945,Kungiyar shugabannin unguwanni ta sanar da taron hadin gwiwar al'umma a Daura bayan taron shekara shekara a matsayin wani bangare na sabon shiri,kungiyar shugabannin unguwanni ta sanar da taron hadin gwiwar al umma a daura bayan taron shekara shekara a matsayin wani bangare na sabon shiri,Real,Security,voa
SHFN3946,Kungiyar sa kai ta fara taron fadakarwa kan tsaro a Daura bayan taron shekara shekara domin inganta ayyuka,kungiyar sa kai ta fara taron fadakarwa kan tsaro a daura bayan taron shekara shekara domin inganta ayyuka,Real,Security,voa
SHFN3947,Jami'an tsaro ta sanar da shirin wayar da kai ga direbobi a Yobe bayan taron shekara shekara domin kara wayar da kai,jami an tsaro ta sanar da shirin wayar da kai ga direbobi a yobe bayan taron shekara shekara domin kara wayar da kai,Real,Security,voa
SHFN3948,Jami'an tsaro ta fara shirin kare makarantu a Kebbi a wannan mako bayan tattaunawa da masu ruwa da tsaki,jami an tsaro ta fara shirin kare makarantu a kebbi a wannan mako bayan tattaunawa da masu ruwa da tsaki,Real,Security,voa
SHFN3949,Hukumar kula da al'umma ta gudanar da taron fadakarwa kan tsaro a Zaria a ranar Juma'a bayan zaman tuntuba,hukumar kula da al umma ta gudanar da taron fadakarwa kan tsaro a zaria a ranar juma a bayan zaman tuntuba,Real,Security,voa
SHFN3950,Kungiyar shugabannin unguwanni ta fara shirin kare makarantu a Kano a wannan mako domin saukaka wa al'umma,kungiyar shugabannin unguwanni ta fara shirin kare makarantu a kano a wannan mako domin saukaka wa al umma,Real,Security,voa
SHFN3951,Majalisar gari ta shirya horon jami'an sa kai a Borno a farkon watan Janairu bayan tattaunawa da masu ruwa da tsaki,majalisar gari ta shirya horon jami an sa kai a borno a farkon watan janairu bayan tattaunawa da masu ruwa da tsaki,Real,Security,voa
SHFN3952,Majalisar gari ta gudanar da taron hadin gwiwar al'umma a Minna a karshen mako domin taimaka wa jama'a,majalisar gari ta gudanar da taron hadin gwiwar al umma a minna a karshen mako domin taimaka wa jama a,Real,Security,voa
SHFN3953,Kungiyar shugabannin unguwanni ta fara shirin wayar da kai ga direbobi a Hadejia a karshen mako bayan zaman tuntuba,kungiyar shugabannin unguwanni ta fara shirin wayar da kai ga direbobi a hadejia a karshen mako bayan zaman tuntuba,Real,Security,voa
SHFN3954,Kungiyar shugabannin unguwanni ta gudanar da taron fadakarwa kan tsaro a Jigawa a wannan mako a matsayin wani bangare na sabon shiri,kungiyar shugabannin unguwanni ta gudanar da taron fadakarwa kan tsaro a jigawa a wannan mako a matsayin wani bangare na sabon shiri,Real,Security,voa
SHFN3955,Kwamitin tsaro ta fara gangamin lura da unguwanni a Bauchi a ranar Litinin domin saukaka wa al'umma,kwamitin tsaro ta fara gangamin lura da unguwanni a bauchi a ranar litinin domin saukaka wa al umma,Real,Security,voa
SHFN3956,Kungiyar sa kai ta fara shirin kare makarantu a Gusau bayan hutun karshen shekara domin taimaka wa jama'a,kungiyar sa kai ta fara shirin kare makarantu a gusau bayan hutun karshen shekara domin taimaka wa jama a,Real,Security,voa
SHFN3957,Kungiyar sa kai ta sanar da taron hadin gwiwar al'umma a Katsina nan da kwanaki kadan domin kara wayar da kai,kungiyar sa kai ta sanar da taron hadin gwiwar al umma a katsina nan da kwanaki kadan domin kara wayar da kai,Real,Security,voa
SHFN3958,Jami'an tsaro ta gudanar da taron hadin gwiwar al'umma a Adamawa a karshen mako domin saukaka wa al'umma,jami an tsaro ta gudanar da taron hadin gwiwar al umma a adamawa a karshen mako domin saukaka wa al umma,Real,Security,voa
SHFN3959,Majalisar gari ta shirya shirin wayar da kai ga direbobi a Bauchi a cikin wannan wata domin kara wayar da kai,majalisar gari ta shirya shirin wayar da kai ga direbobi a bauchi a cikin wannan wata domin kara wayar da kai,Real,Security,voa
SHFN3960,Majalisar gari ta gudanar da shirin kare makarantu a Zaria a ranar Juma'a domin taimaka wa jama'a,majalisar gari ta gudanar da shirin kare makarantu a zaria a ranar juma a domin taimaka wa jama a,Real,Security,voa
SHFN3961,Kungiyar shugabannin unguwanni ta shirya horon jami'an sa kai a Kano a wannan mako bayan kammala shirye shirye,kungiyar shugabannin unguwanni ta shirya horon jami an sa kai a kano a wannan mako bayan kammala shirye shirye,Real,Security,voa
SHFN3962,Kungiyar shugabannin unguwanni ta shirya shirin wayar da kai ga direbobi a Kebbi gabanin damina domin inganta ayyuka,kungiyar shugabannin unguwanni ta shirya shirin wayar da kai ga direbobi a kebbi gabanin damina domin inganta ayyuka,Real,Security,voa
SHFN3963,Kungiyar sa kai ta gudanar da taron fadakarwa kan tsaro a Zaria gabanin damina domin taimaka wa jama'a,kungiyar sa kai ta gudanar da taron fadakarwa kan tsaro a zaria gabanin damina domin taimaka wa jama a,Real,Security,voa
SHFN3964,Majalisar gari ta shirya shirin wayar da kai ga direbobi a Borno bayan taron shekara shekara a matsayin wani bangare na sabon shiri,majalisar gari ta shirya shirin wayar da kai ga direbobi a borno bayan taron shekara shekara a matsayin wani bangare na sabon shiri,Real,Security,voa
SHFN3965,Kungiyar shugabannin unguwanni ta gudanar da horon jami'an sa kai a Yobe bayan taron shekara shekara a matsayin wani bangare na sabon shiri,kungiyar shugabannin unguwanni ta gudanar da horon jami an sa kai a yobe bayan taron shekara shekara a matsayin wani bangare na sabon shiri,Real,Security,voa
SHFN3966,Hukumar kula da al'umma ta shirya horon jami'an sa kai a Gombe a ranar Juma'a domin taimaka wa jama'a,hukumar kula da al umma ta shirya horon jami an sa kai a gombe a ranar juma a domin taimaka wa jama a,Real,Security,voa
SHFN3967,Hukumar kula da al'umma ta gudanar da shirin wayar da kai ga direbobi a Yobe gabanin damina domin saukaka wa al'umma,hukumar kula da al umma ta gudanar da shirin wayar da kai ga direbobi a yobe gabanin damina domin saukaka wa al umma,Real,Security,voa
SHFN3968,Jami'an tsaro ta gudanar da horon jami'an sa kai a Daura a wannan mako domin inganta ayyuka,jami an tsaro ta gudanar da horon jami an sa kai a daura a wannan mako domin inganta ayyuka,Real,Security,voa
SHFN3969,Majalisar gari ta fara shirin kare makarantu a Zamfara a wannan kakar a matsayin wani bangare na sabon shiri,majalisar gari ta fara shirin kare makarantu a zamfara a wannan kakar a matsayin wani bangare na sabon shiri,Real,Security,voa
SHFN3970,Kwamitin tsaro ta sanar da taron hadin gwiwar al'umma a Daura bayan taron shekara shekara domin taimaka wa jama'a,kwamitin tsaro ta sanar da taron hadin gwiwar al umma a daura bayan taron shekara shekara domin taimaka wa jama a,Real,Security,voa
SHFN3971,Kwamitin tsaro ta shirya taron fadakarwa kan tsaro a Bauchi a wannan mako bayan zaman tuntuba,kwamitin tsaro ta shirya taron fadakarwa kan tsaro a bauchi a wannan mako bayan zaman tuntuba,Real,Security,voa
SHFN3972,Kungiyar shugabannin unguwanni ta shirya gangamin lura da unguwanni a Zaria bayan taron shekara shekara bayan tattaunawa da masu ruwa da tsaki,kungiyar shugabannin unguwanni ta shirya gangamin lura da unguwanni a zaria bayan taron shekara shekara bayan tattaunawa da masu ruwa da tsaki,Real,Security,voa
SHFN3973,Majalisar gari ta shirya horon jami'an sa kai a Bauchi a wannan mako bayan tattaunawa da masu ruwa da tsaki,majalisar gari ta shirya horon jami an sa kai a bauchi a wannan mako bayan tattaunawa da masu ruwa da tsaki,Real,Security,voa
SHFN3974,Kungiyar shugabannin unguwanni ta shirya shirin wayar da kai ga direbobi a Nasarawa a ranar Juma'a bayan kammala shirye shirye,kungiyar shugabannin unguwanni ta shirya shirin wayar da kai ga direbobi a nasarawa a ranar juma a bayan kammala shirye shirye,Real,Security,voa
SHFN3975,Kungiyar sa kai ta sanar da taron fadakarwa kan tsaro a Adamawa a ranar Juma'a bayan tattaunawa da masu ruwa da tsaki,kungiyar sa kai ta sanar da taron fadakarwa kan tsaro a adamawa a ranar juma a bayan tattaunawa da masu ruwa da tsaki,Real,Security,voa
SHFN3976,Kungiyar shugabannin unguwanni ta shirya taron fadakarwa kan tsaro a Daura nan da kwanaki kadan bayan zaman tuntuba,kungiyar shugabannin unguwanni ta shirya taron fadakarwa kan tsaro a daura nan da kwanaki kadan bayan zaman tuntuba,Real,Security,voa
SHFN3977,Kungiyar sa kai ta shirya shirin wayar da kai ga direbobi a Zaria a cikin wannan wata bayan kammala shirye shirye,kungiyar sa kai ta shirya shirin wayar da kai ga direbobi a zaria a cikin wannan wata bayan kammala shirye shirye,Real,Security,voa
SHFN3978,Majalisar gari ta shirya shirin kare makarantu a Kano gabanin damina bayan kammala shirye shirye,majalisar gari ta shirya shirin kare makarantu a kano gabanin damina bayan kammala shirye shirye,Real,Security,voa
SHFN3979,Kungiyar sa kai ta shirya gangamin lura da unguwanni a Kebbi a farkon watan Janairu domin inganta ayyuka,kungiyar sa kai ta shirya gangamin lura da unguwanni a kebbi a farkon watan janairu domin inganta ayyuka,Real,Security,voa
SHFN3980,Kungiyar sa kai ta sanar da taron hadin gwiwar al'umma a Azare a ranar Litinin bayan tattaunawa da masu ruwa da tsaki,kungiyar sa kai ta sanar da taron hadin gwiwar al umma a azare a ranar litinin bayan tattaunawa da masu ruwa da tsaki,Real,Security,voa
SHFN3981,Kungiyar sa kai ta sanar da gangamin lura da unguwanni a Daura a ranar Litinin domin taimaka wa jama'a,kungiyar sa kai ta sanar da gangamin lura da unguwanni a daura a ranar litinin domin taimaka wa jama a,Real,Security,voa
SHFN3982,Hukumar kula da al'umma ta sanar da gangamin lura da unguwanni a Zaria a karshen mako bayan tattaunawa da masu ruwa da tsaki,hukumar kula da al umma ta sanar da gangamin lura da unguwanni a zaria a karshen mako bayan tattaunawa da masu ruwa da tsaki,Real,Security,voa
SHFN3983,Majalisar gari ta shirya taron hadin gwiwar al'umma a Adamawa bayan taron shekara shekara bayan zaman tuntuba,majalisar gari ta shirya taron hadin gwiwar al umma a adamawa bayan taron shekara shekara bayan zaman tuntuba,Real,Security,voa
SHFN3984,Kungiyar shugabannin unguwanni ta shirya taron fadakarwa kan tsaro a Kano a ranar Litinin domin taimaka wa jama'a,kungiyar shugabannin unguwanni ta shirya taron fadakarwa kan tsaro a kano a ranar litinin domin taimaka wa jama a,Real,Security,voa
SHFN3985,Majalisar gari ta gudanar da taron hadin gwiwar al'umma a Borno a wannan mako domin saukaka wa al'umma,majalisar gari ta gudanar da taron hadin gwiwar al umma a borno a wannan mako domin saukaka wa al umma,Real,Security,voa
SHFN3986,Kungiyar sa kai ta gudanar da taron fadakarwa kan tsaro a Bauchi a ranar Juma'a domin kara wayar da kai,kungiyar sa kai ta gudanar da taron fadakarwa kan tsaro a bauchi a ranar juma a domin kara wayar da kai,Real,Security,voa
SHFN3987,Kungiyar sa kai ta gudanar da shirin wayar da kai ga direbobi a Jigawa bayan hutun karshen shekara bayan kammala shirye shirye,kungiyar sa kai ta gudanar da shirin wayar da kai ga direbobi a jigawa bayan hutun karshen shekara bayan kammala shirye shirye,Real,Security,voa
SHFN3988,Jami'an tsaro ta fara horon jami'an sa kai a Gusau a karshen mako domin taimaka wa jama'a,jami an tsaro ta fara horon jami an sa kai a gusau a karshen mako domin taimaka wa jama a,Real,Security,voa
SHFN3989,Kwamitin tsaro ta sanar da horon jami'an sa kai a Azare a cikin wannan wata bayan zaman tuntuba,kwamitin tsaro ta sanar da horon jami an sa kai a azare a cikin wannan wata bayan zaman tuntuba,Real,Security,voa
SHFN3990,Majalisar gari ta shirya horon jami'an sa kai a Kano a karshen mako domin inganta ayyuka,majalisar gari ta shirya horon jami an sa kai a kano a karshen mako domin inganta ayyuka,Real,Security,voa
SHFN3991,Kungiyar shugabannin unguwanni ta sanar da gangamin lura da unguwanni a Nasarawa nan da kwanaki kadan domin kara wayar da kai,kungiyar shugabannin unguwanni ta sanar da gangamin lura da unguwanni a nasarawa nan da kwanaki kadan domin kara wayar da kai,Real,Security,voa
SHFN3992,Hukumar kula da al'umma ta fara shirin kare makarantu a Katsina a cikin wannan wata a matsayin wani bangare na sabon shiri,hukumar kula da al umma ta fara shirin kare makarantu a katsina a cikin wannan wata a matsayin wani bangare na sabon shiri,Real,Security,voa
SHFN3993,Kungiyar shugabannin unguwanni ta fara taron hadin gwiwar al'umma a Gombe a cikin wannan wata domin taimaka wa jama'a,kungiyar shugabannin unguwanni ta fara taron hadin gwiwar al umma a gombe a cikin wannan wata domin taimaka wa jama a,Real,Security,voa
SHFN3994,Kwamitin tsaro ta sanar da taron hadin gwiwar al'umma a Yobe gabanin damina bayan tattaunawa da masu ruwa da tsaki,kwamitin tsaro ta sanar da taron hadin gwiwar al umma a yobe gabanin damina bayan tattaunawa da masu ruwa da tsaki,Real,Security,voa
SHFN3995,Majalisar gari ta sanar da shirin wayar da kai ga direbobi a Azare bayan hutun karshen shekara domin taimaka wa jama'a,majalisar gari ta sanar da shirin wayar da kai ga direbobi a azare bayan hutun karshen shekara domin taimaka wa jama a,Real,Security,voa
SHFN3996,Hukumar kula da al'umma ta shirya shirin kare makarantu a Adamawa bayan hutun karshen shekara bayan kammala shirye shirye,hukumar kula da al umma ta shirya shirin kare makarantu a adamawa bayan hutun karshen shekara bayan kammala shirye shirye,Real,Security,voa
SHFN3997,Kungiyar shugabannin unguwanni ta fara shirin kare makarantu a Daura bayan taron shekara shekara bayan zaman tuntuba,kungiyar shugabannin unguwanni ta fara shirin kare makarantu a daura bayan taron shekara shekara bayan zaman tuntuba,Real,Security,voa
SHFN3998,Majalisar gari ta sanar da taron fadakarwa kan tsaro a Kano bayan hutun karshen shekara domin inganta ayyuka,majalisar gari ta sanar da taron fadakarwa kan tsaro a kano bayan hutun karshen shekara domin inganta ayyuka,Real,Security,voa
SHFN3999,Hukumar kula da al'umma ta gudanar da gangamin lura da unguwanni a Azare bayan taron shekara shekara a matsayin wani bangare na sabon shiri,hukumar kula da al umma ta gudanar da gangamin lura da unguwanni a azare bayan taron shekara shekara a matsayin wani bangare na sabon shiri,Real,Security,voa
